,magnitude,angle,env_x,env_y,env_z,env_rot_x,env_rot_y,env_rot_z,env_rot_w,dx,dy,dz,d_rot_x,d_rot_y,d_rot_z,d_rot_w,robot_in_map
0,539.1701651018668,54,-4.0183641339655474e-07,0.24999792774571286,0.04999834300917018,2.059867168662343e-05,-4.0787381585169494e-06,5.728943356281567e-06,0.999999999763119,-4.793142767965459e-05,1.4990900530966231,0.8999961786450955,-5.1395069469570475e-05,-9.527706677887878e-06,-1.026453818051455e-05,-3.401814385739499e-10,True
1,482.38720622176953,81,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-0.1004397542251355,0.6727436542636669,0.2999948530826516,6.261767681180662e-05,-0.7070966607346381,9.737268439324116e-06,-0.29288310155213526,True
2,612.9943632229798,10,1.963152432605274e-06,0.25000359683699647,0.049994429418686606,-3.6093966131393835e-05,1.9573945198388075e-05,5.7294637630408345e-06,0.9999999991406299,-2.643551689280123e-06,0.29911646521903024,5.570702344727396e-06,3.6078380652815376e-05,-1.9545931216166925e-05,1.971791294264642e-05,5.355851318000759e-10,True
3,839.2619229543504,13,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-1.0859984061833682e-06,0.29888020406856874,-3.8958634929198155e-11,-2.8138392719794785e-10,1.199735864381562e-10,-5.8175020451106914e-06,1.6407319947120413e-11,True
4,362.6436024537259,48,-4.0183641339655474e-07,0.24999792774571286,0.04999834300917018,2.059867168662343e-05,-4.0787381585169494e-06,5.728943356281567e-06,0.999999999763119,0.00017398152530571592,0.1749200611766588,4.740159653682241e-11,0.7070675877992979,0.0023920171717706617,0.0023880708187677844,-0.292882708201167,True
5,336.78111885392167,86,-4.0183641339655474e-07,0.24999792774571286,0.04999834300917018,2.059867168662343e-05,-4.0787381585169494e-06,5.728943356281567e-06,0.999999999763119,-0.00021947312116699354,0.15848593664725694,-3.193195655629144e-06,-2.0298924575524602e-05,5.35751768111724e-05,-0.0006286836410690247,-1.950244093995579e-07,True
6,523.1175677423228,49,-4.0183641339655474e-07,0.24999792774571286,0.04999834300917018,2.059867168662343e-05,-4.0787381585169494e-06,5.728943356281567e-06,0.999999999763119,-0.17112109836722142,1.0140738030577838,0.5999999976396326,0.487213107778969,-0.873267537081699,-2.1264642159161724e-05,-0.9999922297211111,True
7,111.39811659359702,67,6.0153531366216776e-09,0.24999998763876063,0.05000000003406251,2.832938934794629e-10,-1.2048455418072804e-10,5.7290860331050105e-06,0.9999999999835889,-1.9234556097745966e-05,0.08597844691387324,-6.765022035830348e-06,2.1819024951172553e-06,2.9627835078516922e-05,-7.974172034903869e-05,-3.1638056618987775e-09,True
8,939.3400257766028,82,-4.0183641339655474e-07,0.24999792774571286,0.04999834300917018,2.059867168662343e-05,-4.0787381585169494e-06,5.728943356281567e-06,0.999999999763119,-0.35255636303041843,2.459487422231031,-3.302438879915215e-06,-2.0560005484530734e-05,5.368453001655149e-05,-0.005890759347819027,-1.9999826815913608,False
9,351.32005509014823,82,-4.0183641339655474e-07,0.24999792774571286,0.04999834300917018,2.059867168662343e-05,-4.0787381585169494e-06,5.728943356281567e-06,0.999999999763119,-0.034831943502092,-0.07225643101600784,7.87001840779622e-08,-4.290847507287695e-06,6.3364764690354436e-06,-0.072789296044507,-1.9973477586160628,True
